REB_STANDARDIZED,STL_STANDARDIZED,PLUS_MINUS_NORMALIZED,AST_NORMALIZED,PTS_NORMALIZED,TRUE_SHOOTING_PCT,OFFENSIVE_RATING,STL_NORMALIZED,WL_ENCODED,IS_WEEKEND,OPPONENT_STRENGTH_SCORE,FGM_NORMALIZED,BLK_NORMALIZED,FG_EFFICIENCY,DAY_OF_WEEK,BLK_STANDARDIZED,PLUS_MINUS_STANDARDIZED,MONTH,REB_NORMALIZED,TEAM_ID_ENCODED,FGM_STANDARDIZED,AST_STANDARDIZED,PTS_STANDARDIZED
-1.4379857515628578,-1.830990666315897,0.3888888888888889,0.3870967741935484,0.21978021978021978,0.5287971457696228,49.1,0.1,0,0,0.9267741935483871,0.38461538461538464,0.3333333333333333,1.1690140845070423,1,0.0694154029702902,-0.8122426630816661,5,0.22916666666666669,0,-0.6546663854449919,-0.2688860150824768,-1.4967375899048865
-0.6859770846028722,0.3279909230866235,0.5740740740740741,0.3870967741935484,0.43956043956043966,0.5933179723502304,58.6,0.4,1,0,0.9267741935483871,0.5384615384615383,0.5333333333333333,1.3205128205128205,0,1.260402195821323,0.5414951087211107,5,0.3333333333333333,0,0.47170632482894553,-0.2688860150824768,0.005501425692173586
-0.5355753512108751,1.0476514528874636,0.37962962962962965,0.1935483870967742,0.10989010989010983,0.41685701233439926,45.10000000000001,0.5,0,0,0.9267741935483871,0.17948717948717946,0.6666666666666666,0.948051948051948,2,2.0543933910553447,-0.879929551671805,5,0.3541666666666667,0,-2.156496665810242,-1.4604596879245229,-2.2478570977034167
-0.5355753512108751,-0.0318393418137966,0.4444444444444444,0.22580645161290325,0.20879120879120872,0.46338155515370705,49.0,0.35000000000000003,0,0,0.9390000000000001,0.3333333333333333,0.4666666666666667,1.0123456790123457,1,0.863406598204312,-0.4061213315408331,4,0.3541666666666667,0,-1.0301239555363044,-1.261864075784182,-1.5718495406847395
0.06603158235711344,-1.4711604014154769,0.26851851851851855,0.22580645161290325,0.1428571428571428,0.45739046701974,47.800000000000004,0.15000000000000002,0,0,0.9390000000000001,0.1538461538461538,0.2,1.1014492753623188,1,-0.7245757922637317,-1.6921722147534712,4,0.43749999999999994,0,-2.344225450855898,-1.261864075784182,-2.0225212453638575
-2.039592685130846,0.3279909230866235,0.5925925925925926,0.3548387096774194,0.43956043956043966,0.5935915168280314,55.60000000000001,0.4,1,1,0.9390000000000001,0.48717948717948717,0.06666666666666667,1.3918918918918919,5,-1.5185669874977534,0.6768688859013885,4,0.14583333333333331,0,0.09624875473763307,-0.4674816272228178,0.005501425692173586
-1.8891909517388492,-0.7514998716146367,0.40740740740740744,0.22580645161290325,0.2637362637362637,0.5738786279683378,48.300000000000004,0.25,0,0,1.0035955056179775,0.358974358974359,0.3333333333333333,1.2985074626865671,2,0.0694154029702902,-0.6768688859013885,5,0.16666666666666669,1,-0.842395170490648,-1.261864075784182,-1.1962897867854745
-0.6859770846028722,-0.0318393418137966,0.39814814814814814,0.32258064516129026,0.3076923076923076,0.5130807397383852,53.199999999999996,0.35000000000000003,0,0,1.0035955056179775,0.38461538461538464,0.13333333333333333,1.1518987341772151,1,-1.1215713898807427,-0.7445557744915273,5,0.3333333333333333,1,-0.6546663854449919,-0.6660772393631588,-0.8958419836660625
-0.5355753512108751,-0.0318393418137966,0.4166666666666667,0.32258064516129026,0.29670329670329665,0.5426917510853835,53.099999999999994,0.35000000000000003,0,1,1.0035955056179775,0.3333333333333333,0.2,1.2,6,-0.7245757922637317,-0.6091819973112496,5,0.3541666666666667,1,-1.0301239555363044,-0.6660772393631588,-0.9709539344459155
1.5700489162770845,-0.3916696067142167,0.6111111111111112,0.5161290322580645,0.41758241758241754,0.5515508955875928,63.50000000000001,0.30000000000000004,1,1,0.975,0.5384615384615383,0.4,1.2469135802469136,6,0.4664110005873011,0.8122426630816661,4,0.6458333333333333,1,0.47170632482894553,0.5254964334788873,-0.14472247586753242
0.06603158235711344,1.767311982688304,0.6574074074074074,0.7419354838709677,0.5494505494505494,0.624447391688771,67.4,0.6000000000000001,1,0,0.975,0.5897435897435896,0.26666666666666666,1.3614457831325302,4,-0.3275801946467207,1.1506771060323604,4,0.43749999999999994,1,0.847163894920258,1.9156657184612744,0.7566209334907037
-0.8363788179948692,-0.3916696067142167,0.3888888888888889,0.3548387096774194,0.27472527472527475,0.48954161103693816,52.00000000000001,0.30000000000000004,0,1,0.9791304347826087,0.3333333333333333,0.6666666666666666,1.1282051282051282,6,2.0543933910553447,-0.8122426630816661,5,0.31249999999999994,4,-1.0301239555363044,-0.4674816272228178,-1.1211778360056215
-1.1371822847788635,-0.0318393418137966,0.6851851851851851,0.8387096774193548,0.3296703296703297,0.5712530712530712,57.900000000000006,0.35000000000000003,1,0,0.9791304347826087,0.5641025641025641,0.4,1.2077922077922079,3,0.4664110005873011,1.353737771802777,5,0.2708333333333333,4,0.6594351098746017,2.5114525548822977,-0.7456180821063565
0.6676385159251019,-0.0318393418137966,0.6574074074074074,0.32258064516129026,0.39560439560439564,0.5694891854578923,59.1,0.35000000000000003,1,0,0.9791304347826087,0.4615384615384615,0.6,1.2531645569620253,4,1.657397793438334,1.1506771060323604,5,0.5208333333333333,4,-0.09148003030802315,-0.6660772393631588,-0.29494637742723845
